company_id,month,invoice_amount,payment_delay_days,payment_failed
CUST_0063,2024-10-01,53804,10,0
CUST_0063,2024-11-01,53804,2,0
CUST_0063,2024-12-01,53804,0,0
CUST_0063,2025-01-01,53804,7,0
CUST_0064,2024-05-01,8969,13,0
CUST_0064,2024-06-01,8969,10,0
CUST_0064,2024-07-01,8969,2,0
CUST_0064,2024-08-01,8969,10,0
CUST_0064,2024-09-01,8969,13,0
CUST_0064,2024-10-01,8969,7,0
CUST_0064,2024-11-01,8969,6,0
CUST_0064,2024-12-01,8969,10,0
CUST_0064,2025-01-01,8969,10,0
CUST_0065,2023-09-01,18166,0,0
CUST_0065,2023-10-01,18166,8,0
CUST_0065,2023-11-01,18166,5,0
CUST_0065,2023-12-01,18166,3,0
CUST_0065,2024-01-01,18166,0,0
CUST_0065,2024-02-01,18166,4,0
CUST_0065,2024-03-01,18166,7,0
CUST_0065,2024-04-01,18166,3,0
CUST_0065,2024-05-01,18166,10,0
CUST_0065,2024-06-01,18166,0,0
CUST_0065,2024-07-01,18166,3,0
CUST_0065,2024-08-01,18166,0,0
CUST_0065,2024-09-01,18166,5,0
CUST_0065,2024-10-01,18166,0,0
CUST_0065,2024-11-01,18166,3,0
CUST_0065,2024-12-01,18166,0,0
CUST_0065,2025-01-01,18166,0,0
CUST_0066,2024-02-01,201485,2,0
CUST_0066,2024-03-01,201485,6,0
CUST_0066,2024-04-01,201485,12,0
CUST_0066,2024-05-01,201485,0,0
CUST_0066,2024-06-01,201485,9,0
CUST_0066,2024-07-01,201485,3,0
CUST_0066,2024-08-01,201485,2,0
CUST_0066,2024-09-01,201485,0,0
CUST_0066,2024-10-01,201485,13,0
CUST_0066,2024-11-01,201485,1,0
CUST_0066,2024-12-01,201485,0,0
CUST_0066,2025-01-01,201485,3,0
CUST_0067,2023-11-01,616012,0,0
CUST_0067,2023-12-01,616012,5,0
CUST_0067,2024-01-01,616012,0,0
CUST_0067,2024-02-01,616012,1,0
CUST_0067,2024-03-01,616012,2,0
CUST_0067,2024-04-01,616012,0,0
CUST_0067,2024-05-01,616012,6,0
CUST_0067,2024-06-01,616012,4,0
CUST_0067,2024-07-01,616012,2,0
CUST_0067,2024-08-01,616012,0,0
CUST_0067,2024-09-01,616012,0,0
CUST_0067,2024-10-01,616012,2,0
CUST_0067,2024-11-01,616012,0,0
CUST_0067,2024-12-01,616012,3,0
CUST_0067,2025-01-01,616012,0,0
CUST_0068,2023-12-01,3436,15,0
CUST_0068,2024-01-01,3436,7,0
CUST_0068,2024-02-01,3436,10,0
CUST_0068,2024-03-01,3436,13,0
CUST_0068,2024-04-01,3436,8,0
CUST_0068,2024-05-01,3436,15,0
CUST_0068,2024-06-01,3436,14,0
CUST_0068,2024-07-01,3436,12,0
CUST_0068,2024-08-01,3436,11,0
CUST_0068,2024-09-01,3436,5,0
CUST_0068,2024-10-01,3436,10,0
CUST_0068,2024-11-01,3436,17,0
CUST_0068,2024-12-01,3436,8,0
CUST_0068,2025-01-01,3436,15,0
CUST_0069,2024-06-01,2617,0,0
CUST_0069,2024-07-01,2617,2,0
CUST_0069,2024-08-01,2617,3,0
CUST_0069,2024-09-01,2617,4,0
CUST_0069,2024-10-01,2617,4,0
CUST_0069,2024-11-01,2617,0,0
CUST_0069,2024-12-01,2617,2,0
CUST_0069,2025-01-01,2617,4,0
CUST_0070,2024-06-01,136564,7,0
CUST_0070,2024-07-01,136564,0,0
CUST_0070,2024-08-01,136564,2,0
CUST_0071,2023-09-01,270572,19,0
CUST_0071,2023-10-01,270572,6,0
CUST_0071,2023-11-01,270572,14,0
CUST_0071,2023-12-01,270572,7,0
CUST_0071,2024-01-01,270572,7,0
CUST_0071,2024-02-01,270572,11,0
CUST_0071,2024-03-01,270572,11,0
CUST_0071,2024-04-01,270572,13,0
CUST_0071,2024-05-01,270572,5,0
CUST_0071,2024-06-01,270572,7,0
CUST_0071,2024-07-01,270572,10,0
CUST_0071,2024-08-01,270572,9,0
CUST_0072,2024-11-01,3980,0,0
CUST_0072,2024-12-01,3980,3,0
CUST_0072,2025-01-01,3980,6,0
CUST_0073,2024-04-01,50230,0,0
CUST_0073,2024-05-01,50230,8,0
CUST_0073,2024-06-01,50230,0,0
CUST_0073,2024-07-01,50230,5,0
CUST_0073,2024-08-01,50230,0,0
CUST_0073,2024-09-01,50230,2,0
CUST_0073,2024-10-01,50230,0,0
CUST_0073,2024-11-01,50230,2,0
CUST_0073,2024-12-01,50230,4,0
CUST_0073,2025-01-01,50230,3,0
CUST_0074,2023-07-01,39215,0,0
CUST_0074,2023-08-01,39215,0,0
CUST_0074,2023-09-01,39215,2,0
CUST_0074,2023-10-01,39215,0,0
CUST_0074,2023-11-01,39215,4,0
CUST_0074,2023-12-01,39215,2,0
CUST_0074,2024-01-01,39215,1,0
CUST_0074,2024-02-01,39215,1,0
CUST_0074,2024-03-01,39215,6,0
CUST_0074,2024-04-01,39215,7,0
CUST_0074,2024-05-01,39215,0,0
CUST_0074,2024-06-01,39215,0,0
CUST_0074,2024-07-01,39215,0,0
CUST_0074,2024-08-01,39215,3,0
CUST_0074,2024-09-01,39215,3,0
CUST_0074,2024-10-01,39215,2,0
CUST_0074,2024-11-01,39215,0,0
CUST_0074,2024-12-01,39215,0,0
CUST_0074,2025-01-01,39215,5,0
CUST_0075,2024-04-01,60298,3,0
CUST_0075,2024-05-01,60298,8,0
CUST_0075,2024-06-01,60298,5,0
CUST_0075,2024-07-01,60298,4,0
CUST_0075,2024-08-01,60298,3,0
CUST_0075,2024-09-01,60298,1,0
CUST_0075,2024-10-01,60298,3,0
CUST_0075,2024-11-01,60298,10,0
CUST_0075,2024-12-01,60298,2,0
CUST_0075,2025-01-01,60298,0,0
CUST_0076,2024-09-01,225066,3,0
CUST_0076,2024-10-01,225066,0,0
CUST_0076,2024-11-01,225066,0,0
CUST_0076,2024-12-01,225066,4,0
CUST_0076,2025-01-01,225066,0,0
CUST_0077,2024-12-01,5331,1,0
CUST_0077,2025-01-01,5331,10,0
CUST_0078,2024-07-01,89296,13,0
CUST_0078,2024-08-01,89296,17,0
CUST_0078,2024-09-01,89296,3,0
CUST_0078,2024-10-01,89296,2,0
CUST_0078,2024-11-01,89296,8,0
CUST_0078,2024-12-01,89296,8,0
CUST_0078,2025-01-01,89296,4,0
CUST_0079,2023-10-01,8241,8,0
CUST_0079,2023-11-01,8241,7,0
CUST_0079,2023-12-01,8241,1,0
CUST_0079,2024-01-01,8241,5,0
CUST_0079,2024-02-01,8241,4,0
CUST_0079,2024-03-01,8241,0,0
CUST_0079,2024-04-01,8241,7,0
CUST_0079,2024-05-01,8241,7,0
CUST_0079,2024-06-01,8241,5,0
CUST_0079,2024-07-01,8241,4,0
CUST_0079,2024-08-01,8241,0,0
CUST_0079,2024-09-01,8241,6,0
CUST_0079,2024-10-01,8241,7,0
CUST_0079,2024-11-01,8241,0,0
CUST_0079,2024-12-01,8241,8,0
CUST_0079,2025-01-01,8241,2,0
CUST_0080,2024-04-01,18097,10,0
CUST_0080,2024-05-01,18097,0,0
CUST_0080,2024-06-01,18097,0,0
CUST_0080,2024-07-01,18097,0,0
CUST_0080,2024-08-01,18097,3,0
CUST_0080,2024-09-01,18097,3,0
CUST_0080,2024-10-01,18097,0,0
CUST_0080,2024-11-01,18097,0,0
CUST_0080,2024-12-01,18097,0,0
CUST_0080,2025-01-01,18097,0,0
CUST_0081,2023-09-01,86951,0,0
CUST_0081,2023-10-01,86951,0,0
CUST_0081,2023-11-01,86951,0,0
CUST_0081,2023-12-01,86951,1,0
CUST_0081,2024-01-01,86951,0,0
CUST_0081,2024-02-01,86951,0,0
CUST_0081,2024-03-01,86951,0,0
CUST_0081,2024-04-01,86951,0,0
CUST_0081,2024-05-01,86951,0,0
CUST_0081,2024-06-01,86951,2,0
CUST_0081,2024-07-01,86951,0,0
CUST_0081,2024-08-01,86951,5,0
CUST_0081,2024-09-01,86951,3,0
CUST_0081,2024-10-01,86951,3,0
CUST_0081,2024-11-01,86951,0,0
CUST_0081,2024-12-01,86951,1,0
CUST_0081,2025-01-01,86951,0,0
CUST_0082,2024-03-01,10025,0,0
CUST_0082,2024-04-01,10025,0,0
CUST_0082,2024-05-01,10025,2,0
CUST_0082,2024-06-01,10025,3,0
CUST_0082,2024-07-01,10025,7,0
CUST_0082,2024-08-01,10025,2,0
CUST_0082,2024-09-01,10025,3,0
CUST_0082,2024-10-01,10025,1,0
CUST_0082,2024-11-01,10025,0,0
CUST_0082,2024-12-01,10025,0,0
CUST_0082,2025-01-01,10025,0,0
CUST_0083,2023-12-01,10591,0,0
CUST_0083,2024-01-01,10591,0,0
CUST_0083,2024-02-01,10591,0,0
CUST_0083,2024-03-01,10591,6,0
CUST_0083,2024-04-01,10591,6,0
CUST_0083,2024-05-01,10591,4,0
CUST_0083,2024-06-01,10591,0,0
CUST_0083,2024-07-01,10591,7,0
CUST_0083,2024-08-01,10591,0,0
CUST_0083,2024-09-01,10591,8,0
CUST_0083,2024-10-01,10591,0,0
CUST_0083,2024-11-01,10591,6,0
CUST_0083,2024-12-01,10591,0,0
CUST_0083,2025-01-01,10591,10,0
CUST_0084,2023-11-01,20888,7,0
CUST_0084,2023-12-01,20888,4,0
CUST_0084,2024-01-01,20888,11,0
CUST_0084,2024-02-01,20888,3,0
CUST_0085,2023-05-01,20972,5,0
CUST_0085,2023-06-01,20972,0,0
CUST_0085,2023-07-01,20972,7,0
CUST_0085,2023-08-01,20972,1,0
CUST_0085,2023-09-01,20972,2,0
CUST_0085,2023-10-01,20972,8,0
CUST_0085,2023-11-01,20972,4,0
CUST_0085,2023-12-01,20972,1,0
CUST_0085,2024-01-01,20972,5,0
CUST_0085,2024-02-01,20972,3,0
CUST_0085,2024-03-01,20972,0,0
CUST_0085,2024-04-01,20972,0,0
CUST_0085,2024-05-01,20972,2,0
CUST_0085,2024-06-01,20972,0,0
CUST_0085,2024-07-01,20972,9,0
CUST_0085,2024-08-01,20972,0,0
CUST_0085,2024-09-01,20972,0,0
CUST_0085,2024-10-01,20972,3,0
CUST_0085,2024-11-01,20972,0,0
CUST_0085,2024-12-01,20972,0,0
CUST_0085,2025-01-01,20972,0,0
CUST_0086,2023-09-01,13851,8,0
CUST_0086,2023-10-01,13851,0,0
CUST_0086,2023-11-01,13851,1,0
CUST_0086,2023-12-01,13851,0,0
CUST_0086,2024-01-01,13851,1,0
CUST_0086,2024-02-01,13851,3,0
CUST_0086,2024-03-01,13851,1,0
CUST_0086,2024-04-01,13851,7,0
CUST_0086,2024-05-01,13851,4,0
CUST_0087,2023-03-01,14404,3,0
CUST_0087,2023-04-01,14404,5,0
CUST_0087,2023-05-01,14404,0,0
CUST_0087,2023-06-01,14404,0,0
CUST_0087,2023-07-01,14404,2,0
CUST_0087,2023-08-01,14404,0,0
CUST_0087,2023-09-01,14404,0,0
CUST_0087,2023-10-01,14404,0,0
CUST_0087,2023-11-01,14404,0,0
CUST_0087,2023-12-01,14404,9,0
CUST_0087,2024-01-01,14404,0,0
CUST_0087,2024-02-01,14404,0,0
CUST_0087,2024-03-01,14404,8,0
CUST_0087,2024-04-01,14404,2,0
CUST_0087,2024-05-01,14404,0,0
CUST_0087,2024-06-01,14404,0,0
CUST_0087,2024-07-01,14404,0,0
CUST_0087,2024-08-01,14404,1,0
CUST_0087,2024-09-01,14404,0,0
CUST_0087,2024-10-01,14404,3,0
CUST_0087,2024-11-01,14404,6,0
CUST_0087,2024-12-01,14404,3,0
CUST_0087,2025-01-01,14404,0,0
CUST_0088,2024-05-01,8924,3,0
CUST_0088,2024-06-01,8924,0,0
CUST_0088,2024-07-01,8924,6,0
CUST_0088,2024-08-01,8924,6,0
CUST_0088,2024-09-01,8924,8,0
CUST_0088,2024-10-01,8924,3,0
CUST_0088,2024-11-01,8924,3,0
CUST_0088,2024-12-01,8924,0,0
CUST_0088,2025-01-01,8924,5,0
CUST_0089,2023-07-01,13736,0,0
CUST_0089,2023-08-01,13736,8,0
CUST_0089,2023-09-01,13736,0,0
CUST_0089,2023-10-01,13736,0,0
CUST_0089,2023-11-01,13736,0,0
CUST_0089,2023-12-01,13736,5,0
CUST_0089,2024-01-01,13736,4,0
CUST_0089,2024-02-01,13736,6,0
CUST_0089,2024-03-01,13736,7,0
CUST_0089,2024-04-01,13736,0,0
CUST_0089,2024-05-01,13736,6,0
CUST_0089,2024-06-01,13736,0,0
CUST_0089,2024-07-01,13736,0,0
CUST_0089,2024-08-01,13736,7,0
CUST_0089,2024-09-01,13736,0,0
CUST_0089,2024-10-01,13736,3,0
CUST_0089,2024-11-01,13736,3,0
CUST_0090,2023-07-01,399687,17,0
CUST_0090,2023-08-01,399687,9,0
CUST_0090,2023-09-01,399687,13,0
CUST_0090,2023-10-01,399687,14,0
CUST_0090,2023-11-01,399687,8,0
CUST_0090,2023-12-01,399687,8,0
CUST_0090,2024-01-01,399687,12,0
CUST_0090,2024-02-01,399687,9,0
CUST_0090,2024-03-01,399687,3,0
CUST_0090,2024-04-01,399687,6,0
CUST_0090,2024-05-01,399687,12,0
CUST_0090,2024-06-01,399687,7,0
CUST_0090,2024-07-01,399687,14,0
CUST_0090,2024-08-01,399687,0,0
CUST_0090,2024-09-01,399687,10,0
CUST_0090,2024-10-01,399687,6,0
CUST_0090,2024-11-01,399687,4,0
CUST_0090,2024-12-01,399687,9,0
CUST_0090,2025-01-01,399687,13,0
CUST_0091,2023-07-01,49286,0,0
CUST_0091,2023-08-01,49286,1,0
CUST_0091,2023-09-01,49286,0,0
CUST_0091,2023-10-01,49286,0,0
CUST_0091,2023-11-01,49286,8,0
CUST_0091,2023-12-01,49286,6,0
CUST_0091,2024-01-01,49286,11,0
CUST_0091,2024-02-01,49286,0,0
CUST_0091,2024-03-01,49286,0,0
CUST_0091,2024-04-01,49286,0,0
CUST_0091,2024-05-01,49286,0,0
CUST_0091,2024-06-01,49286,0,0
CUST_0091,2024-07-01,49286,5,0
CUST_0091,2024-08-01,49286,8,0
CUST_0091,2024-09-01,49286,0,0
CUST_0091,2024-10-01,49286,0,0
CUST_0091,2024-11-01,49286,0,0
CUST_0091,2024-12-01,49286,0,0
CUST_0091,2025-01-01,49286,2,0
CUST_0092,2023-07-01,58891,12,0
CUST_0092,2023-08-01,58891,9,0
CUST_0092,2023-09-01,58891,15,0
CUST_0093,2024-12-01,98291,0,0
CUST_0093,2025-01-01,98291,2,0
CUST_0094,2023-10-01,29353,22,0
CUST_0094,2023-11-01,29353,19,0
CUST_0094,2023-12-01,29353,13,0
CUST_0094,2024-01-01,29353,22,0
CUST_0094,2024-02-01,29353,18,0
CUST_0094,2024-03-01,29353,23,0
CUST_0094,2024-04-01,29353,21,0
CUST_0094,2024-05-01,29353,20,0
CUST_0094,2024-06-01,29353,25,0
CUST_0094,2024-07-01,29353,24,0
CUST_0094,2024-08-01,29353,17,0
CUST_0094,2024-09-01,29353,22,1
CUST_0095,2024-01-01,191258,7,0
CUST_0095,2024-02-01,191258,8,0
CUST_0095,2024-03-01,191258,8,0
CUST_0095,2024-04-01,191258,8,0
CUST_0095,2024-05-01,191258,1,0
CUST_0095,2024-06-01,191258,0,0
CUST_0095,2024-07-01,191258,3,0
CUST_0095,2024-08-01,191258,4,0
CUST_0095,2024-09-01,191258,0,0
CUST_0095,2024-10-01,191258,0,0
CUST_0095,2024-11-01,191258,0,0
CUST_0095,2024-12-01,191258,0,0
CUST_0095,2025-01-01,191258,0,0
CUST_0096,2024-11-01,14154,32,0
CUST_0096,2024-12-01,14154,20,0
CUST_0096,2025-01-01,14154,24,1
CUST_0097,2024-03-01,27906,8,0
CUST_0097,2024-04-01,27906,0,0
CUST_0097,2024-05-01,27906,9,0
CUST_0097,2024-06-01,27906,4,0
CUST_0097,2024-07-01,27906,0,0
CUST_0097,2024-08-01,27906,4,0
CUST_0097,2024-09-01,27906,5,0
CUST_0097,2024-10-01,27906,0,0
CUST_0097,2024-11-01,27906,0,0
CUST_0097,2024-12-01,27906,1,0
CUST_0097,2025-01-01,27906,3,0
CUST_0098,2024-08-01,15642,22,1
CUST_0098,2024-09-01,15642,19,0
CUST_0098,2024-10-01,15642,18,0
CUST_0098,2024-11-01,15642,27,1
CUST_0098,2024-12-01,15642,22,0
CUST_0098,2025-01-01,15642,17,0
CUST_0099,2024-03-01,225849,4,0
CUST_0099,2024-04-01,225849,5,0
CUST_0099,2024-05-01,225849,0,0
CUST_0099,2024-06-01,225849,1,0
CUST_0099,2024-07-01,225849,0,0
CUST_0099,2024-08-01,225849,0,0
CUST_0099,2024-09-01,225849,0,0
CUST_0099,2024-10-01,225849,0,0
CUST_0099,2024-11-01,225849,3,0
CUST_0099,2024-12-01,225849,0,0
CUST_0099,2025-01-01,225849,5,0
CUST_0100,2023-11-01,4811,3,0
CUST_0100,2023-12-01,4811,7,0
CUST_0100,2024-01-01,4811,5,0
CUST_0100,2024-02-01,4811,0,0
CUST_0100,2024-03-01,4811,1,0
CUST_0100,2024-04-01,4811,6,0
CUST_0100,2024-05-01,4811,0,0
CUST_0100,2024-06-01,4811,2,0
CUST_0100,2024-07-01,4811,2,0
CUST_0100,2024-08-01,4811,6,0
CUST_0100,2024-09-01,4811,4,0
CUST_0100,2024-10-01,4811,2,0
CUST_0100,2024-11-01,4811,10,0
CUST_0100,2024-12-01,4811,0,0
CUST_0100,2025-01-01,4811,5,0
CUST_0101,2023-06-01,202101,1,0
CUST_0101,2023-07-01,202101,2,0
CUST_0101,2023-08-01,202101,3,0
CUST_0101,2023-09-01,202101,0,0
CUST_0101,2023-10-01,202101,7,0
CUST_0101,2023-11-01,202101,3,0
CUST_0101,2023-12-01,202101,0,0
CUST_0101,2024-01-01,202101,2,0
CUST_0101,2024-02-01,202101,1,0
CUST_0101,2024-03-01,202101,3,0
CUST_0101,2024-04-01,202101,3,0
CUST_0101,2024-05-01,202101,0,0
CUST_0101,2024-06-01,202101,0,0
CUST_0101,2024-07-01,202101,2,0
CUST_0101,2024-08-01,202101,2,0
CUST_0101,2024-09-01,202101,2,0
CUST_0101,2024-10-01,202101,1,0
CUST_0101,2024-11-01,202101,0,0
CUST_0101,2024-12-01,202101,10,0
CUST_0101,2025-01-01,202101,0,0
CUST_0102,2024-02-01,182869,0,0
CUST_0102,2024-03-01,182869,11,0
CUST_0102,2024-04-01,182869,2,0
CUST_0102,2024-05-01,182869,8,0
CUST_0102,2024-06-01,182869,10,0
CUST_0102,2024-07-01,182869,15,0
CUST_0102,2024-08-01,182869,13,0
CUST_0102,2024-09-01,182869,10,0
CUST_0102,2024-10-01,182869,7,0
CUST_0102,2024-11-01,182869,8,0
CUST_0102,2024-12-01,182869,8,0
CUST_0102,2025-01-01,182869,1,0
CUST_0103,2024-04-01,69808,6,0
CUST_0103,2024-05-01,69808,0,0
CUST_0103,2024-06-01,69808,0,0
CUST_0103,2024-07-01,69808,4,0
CUST_0103,2024-08-01,69808,4,0
CUST_0103,2024-09-01,69808,0,0
CUST_0103,2024-10-01,69808,0,0
CUST_0103,2024-11-01,69808,0,0
CUST_0103,2024-12-01,69808,7,0
CUST_0103,2025-01-01,69808,0,0
CUST_0104,2024-09-01,53132,9,0
CUST_0104,2024-10-01,53132,9,0
CUST_0104,2024-11-01,53132,8,0
CUST_0104,2024-12-01,53132,10,0
CUST_0104,2025-01-01,53132,4,0
CUST_0105,2024-02-01,18816,3,0
CUST_0105,2024-03-01,18816,6,0
CUST_0105,2024-04-01,18816,7,0
CUST_0105,2024-05-01,18816,4,0
CUST_0105,2024-06-01,18816,0,0
CUST_0105,2024-07-01,18816,6,0
CUST_0105,2024-08-01,18816,4,0
CUST_0105,2024-09-01,18816,2,0
CUST_0105,2024-10-01,18816,2,0
CUST_0106,2023-06-01,7091,1,0
CUST_0106,2023-07-01,7091,2,0
CUST_0106,2023-08-01,7091,1,0
CUST_0106,2023-09-01,7091,6,0
CUST_0106,2023-10-01,7091,6,0
CUST_0106,2023-11-01,7091,10,0
CUST_0106,2023-12-01,7091,6,0
CUST_0106,2024-01-01,7091,6,0
CUST_0106,2024-02-01,7091,5,0
CUST_0106,2024-03-01,7091,6,0
CUST_0106,2024-04-01,7091,2,0
CUST_0106,2024-05-01,7091,9,0
CUST_0106,2024-06-01,7091,6,0
CUST_0106,2024-07-01,7091,0,0
CUST_0106,2024-08-01,7091,6,0
CUST_0106,2024-09-01,7091,7,0
CUST_0106,2024-10-01,7091,5,0
CUST_0106,2024-11-01,7091,3,0
CUST_0106,2024-12-01,7091,5,0
CUST_0106,2025-01-01,7091,0,0
CUST_0107,2024-03-01,47493,7,0
CUST_0107,2024-04-01,47493,7,0
CUST_0107,2024-05-01,47493,7,0
CUST_0107,2024-06-01,47493,0,0
CUST_0107,2024-07-01,47493,7,0
CUST_0107,2024-08-01,47493,11,0
CUST_0107,2024-09-01,47493,5,0
CUST_0107,2024-10-01,47493,7,0
CUST_0107,2024-11-01,47493,4,0
CUST_0107,2024-12-01,47493,11,0
CUST_0107,2025-01-01,47493,7,0
CUST_0108,2024-11-01,60812,9,0
CUST_0108,2024-12-01,60812,6,0
CUST_0108,2025-01-01,60812,9,0
CUST_0109,2023-11-01,128149,1,0
CUST_0109,2023-12-01,128149,5,0
CUST_0109,2024-01-01,128149,0,0
CUST_0109,2024-02-01,128149,0,0
CUST_0109,2024-03-01,128149,9,0
CUST_0109,2024-04-01,128149,7,0
CUST_0109,2024-05-01,128149,0,0
CUST_0109,2024-06-01,128149,5,0
CUST_0109,2024-07-01,128149,11,0
CUST_0109,2024-08-01,128149,0,0
CUST_0109,2024-09-01,128149,8,0
CUST_0109,2024-10-01,128149,9,0
CUST_0109,2024-11-01,128149,3,0
CUST_0109,2024-12-01,128149,4,0
CUST_0109,2025-01-01,128149,11,0
CUST_0110,2023-08-01,22988,10,0
CUST_0110,2023-09-01,22988,19,0
CUST_0110,2023-10-01,22988,18,0
CUST_0110,2023-11-01,22988,29,0
CUST_0110,2023-12-01,22988,21,0
CUST_0110,2024-01-01,22988,19,0
CUST_0110,2024-02-01,22988,15,0
CUST_0110,2024-03-01,22988,26,0
CUST_0110,2024-04-01,22988,16,0
CUST_0110,2024-05-01,22988,22,0
CUST_0110,2024-06-01,22988,21,1
CUST_0110,2024-07-01,22988,22,1
CUST_0110,2024-08-01,22988,25,1
CUST_0110,2024-09-01,22988,26,1
CUST_0110,2024-10-01,22988,24,0
CUST_0110,2024-11-01,22988,24,1
CUST_0110,2024-12-01,22988,21,0
CUST_0110,2025-01-01,22988,16,0
CUST_0111,2023-08-01,175279,0,0
CUST_0111,2023-09-01,175279,5,0
CUST_0111,2023-10-01,175279,9,0
CUST_0111,2023-11-01,175279,4,0
CUST_0111,2023-12-01,175279,8,0
CUST_0111,2024-01-01,175279,2,0
CUST_0111,2024-02-01,175279,0,0
CUST_0111,2024-03-01,175279,2,0
CUST_0111,2024-04-01,175279,1,0
CUST_0111,2024-05-01,175279,6,0
CUST_0111,2024-06-01,175279,3,0
CUST_0111,2024-07-01,175279,5,0
CUST_0111,2024-08-01,175279,5,0
CUST_0111,2024-09-01,175279,2,0
CUST_0111,2024-10-01,175279,3,0
CUST_0111,2024-11-01,175279,2,0
CUST_0111,2024-12-01,175279,0,0
CUST_0111,2025-01-01,175279,3,0
CUST_0112,2024-07-01,11852,16,0
CUST_0112,2024-08-01,11852,4,0
CUST_0112,2024-09-01,11852,12,0
CUST_0112,2024-10-01,11852,12,0
CUST_0112,2024-11-01,11852,9,0
CUST_0112,2024-12-01,11852,8,0
CUST_0112,2025-01-01,11852,6,0
CUST_0113,2023-09-01,7617,20,0
CUST_0113,2023-10-01,7617,23,0
CUST_0113,2023-11-01,7617,27,0
CUST_0113,2023-12-01,7617,28,0
CUST_0113,2024-01-01,7617,26,1
CUST_0113,2024-02-01,7617,24,1
CUST_0113,2024-03-01,7617,19,0
CUST_0113,2024-04-01,7617,26,0
CUST_0113,2024-05-01,7617,23,0
CUST_0113,2024-06-01,7617,21,1
CUST_0113,2024-07-01,7617,26,1
CUST_0114,2024-06-01,10463,2,0
CUST_0114,2024-07-01,10463,1,0
CUST_0114,2024-08-01,10463,10,0
CUST_0114,2024-09-01,10463,12,0
CUST_0114,2024-10-01,10463,2,0
CUST_0114,2024-11-01,10463,8,0
CUST_0114,2024-12-01,10463,5,0
CUST_0114,2025-01-01,10463,11,0
CUST_0115,2023-07-01,3281,18,0
CUST_0115,2023-08-01,3281,22,0
CUST_0115,2023-09-01,3281,15,0
CUST_0115,2023-10-01,3281,22,1
CUST_0115,2023-11-01,3281,23,0
CUST_0115,2023-12-01,3281,23,1
CUST_0115,2024-01-01,3281,23,0
CUST_0115,2024-02-01,3281,26,1
CUST_0116,2024-03-01,184940,24,0
CUST_0116,2024-04-01,184940,18,0
CUST_0116,2024-05-01,184940,26,0
CUST_0116,2024-06-01,184940,27,0
CUST_0116,2024-07-01,184940,25,0
CUST_0116,2024-08-01,184940,18,0
CUST_0116,2024-09-01,184940,27,1
CUST_0116,2024-10-01,184940,22,1
CUST_0116,2024-11-01,184940,29,0
CUST_0116,2024-12-01,184940,20,0
CUST_0116,2025-01-01,184940,21,0
CUST_0117,2024-12-01,8238,28,1
CUST_0117,2025-01-01,8238,30,1
CUST_0118,2023-04-01,39893,14,0
CUST_0118,2023-05-01,39893,7,0
CUST_0118,2023-06-01,39893,2,0
CUST_0118,2023-07-01,39893,7,0
CUST_0118,2023-08-01,39893,9,0
CUST_0118,2023-09-01,39893,1,0
CUST_0118,2023-10-01,39893,2,0
CUST_0118,2023-11-01,39893,5,0
CUST_0118,2023-12-01,39893,4,0
CUST_0118,2024-01-01,39893,11,0
CUST_0118,2024-02-01,39893,7,0
CUST_0118,2024-03-01,39893,6,0
CUST_0118,2024-04-01,39893,10,0
CUST_0118,2024-05-01,39893,7,0
CUST_0118,2024-06-01,39893,8,0
CUST_0118,2024-07-01,39893,6,0
CUST_0118,2024-08-01,39893,4,0
CUST_0118,2024-09-01,39893,7,0
CUST_0118,2024-10-01,39893,6,0
CUST_0118,2024-11-01,39893,0,0
CUST_0118,2024-12-01,39893,2,0
CUST_0118,2025-01-01,39893,6,0
CUST_0119,2025-01-01,54400,2,0
CUST_0120,2023-08-01,7720,7,0
CUST_0120,2023-09-01,7720,0,0
CUST_0120,2023-10-01,7720,0,0
CUST_0120,2023-11-01,7720,4,0
CUST_0120,2023-12-01,7720,0,0
CUST_0120,2024-01-01,7720,2,0
CUST_0120,2024-02-01,7720,2,0
CUST_0120,2024-03-01,7720,0,0
CUST_0120,2024-04-01,7720,7,0
CUST_0120,2024-05-01,7720,0,0
CUST_0120,2024-06-01,7720,0,0
CUST_0120,2024-07-01,7720,2,0
CUST_0120,2024-08-01,7720,3,0
CUST_0120,2024-09-01,7720,0,0
CUST_0120,2024-10-01,7720,0,0
CUST_0120,2024-11-01,7720,1,0
CUST_0120,2024-12-01,7720,1,0
CUST_0120,2025-01-01,7720,2,0
CUST_0121,2024-07-01,49810,14,0
CUST_0121,2024-08-01,49810,19,0
CUST_0121,2024-09-01,49810,27,1
CUST_0121,2024-10-01,49810,24,1
CUST_0121,2024-11-01,49810,21,0
CUST_0121,2024-12-01,49810,21,1
CUST_0121,2025-01-01,49810,20,0
CUST_0122,2024-09-01,2838,0,0
CUST_0122,2024-10-01,2838,0,0
CUST_0122,2024-11-01,2838,0,0
CUST_0122,2024-12-01,2838,2,0
CUST_0122,2025-01-01,2838,3,0
CUST_0123,2024-11-01,70114,13,0
CUST_0123,2024-12-01,70114,10,0
CUST_0123,2025-01-01,70114,13,0
CUST_0124,2024-06-01,142566,6,0
CUST_0124,2024-07-01,142566,8,0
CUST_0124,2024-08-01,142566,6,0
CUST_0124,2024-09-01,142566,1,0
CUST_0124,2024-10-01,142566,5,0
CUST_0124,2024-11-01,142566,6,0
